hrc_core_z,mortality_probability,ci_low,ci_high,database
0.0452051282553279,0.0694346618719725,0.0599470073325589,0.0802956428455748,MIMIC-IV
0.0723008482438381,0.069082256452352,0.0596547511513414,0.079873082439243,MIMIC-IV
0.0993965682323483,0.0687538903526294,0.0593870668657411,0.0794732704249773,MIMIC-IV
0.126492288220859,0.0684479881909835,0.0591415864852225,0.0790957149542892,MIMIC-IV
0.153588008209369,0.0681630163895324,0.0589159541868655,0.0787400025178995,MIMIC-IV
0.180683728197879,0.0678974791788612,0.0587078444513306,0.0784057639215441,MIMIC-IV
0.207779448186389,0.067649914909119,0.05851497956527,0.0780926423055605,MIMIC-IV
0.2348751681749,0.0674188926548724,0.0583351467265295,0.0778002628962794,MIMIC-IV
0.26197088816341,0.0672030091022735,0.0581662147850692,0.0775282043936112,MIMIC-IV
0.28906660815192,0.0670008857083753,0.0580061504665436,0.0772759720969695,MIMIC-IV
0.316162328140431,0.0668111661235889,0.0578530337652359,0.077042973042526,MIMIC-IV
0.343258048128941,0.0666325138693463,0.0577050720686128,0.0768284935587415,MIMIC-IV
0.370353768117451,0.0664636102639976,0.0575606124972899,0.0766316797340268,MIMIC-IV
0.397449488105961,0.0663031525908348,0.0574181519197743,0.0764515213221969,MIMIC-IV
0.424545208094472,0.0661498525029176,0.0572763441348449,0.0762868395842587,MIMIC-IV
0.451640928082982,0.0660024346600439,0.0571340038036472,0.0761362794811888,MIMIC-IV
0.478736648071492,0.0658596355938024,0.0569901068496035,0.0759983065006678,MIMIC-IV
0.505832368060002,0.0657202027971363,0.0568437872118991,0.0758712082364043,MIMIC-IV
0.532928088048513,0.0655828940352516,0.0566943300181176,0.0757531006611722,MIMIC-IV
0.560023808037023,0.0654464768750193,0.0565411614126933,0.0756419388649013,MIMIC-IV
0.587119528025533,0.0653097403203401,0.0563838440383304,0.0755355477789219,MIMIC-IV
0.614215248014044,0.0651719803277344,0.0562223991615408,0.0754323083855457,MIMIC-IV
